rust_file	parity_claim	c_source	rust_lines	verdict	claim_check	cover_pct	patterns	note	risk	best
src/fs/nfs/sysctl.rs	complete	fs/nfs/sysctl.c	93	SHELL	over	18	P1,P2,P7	Sysctl parameter table; no handler implementation.		
src/fs/nfs_common/localio_trace.rs	complete	fs/nfs_common/localio_trace.c	35	INDEX	ok	0	P2	Trace compile-unit metadata only.		
src/fs/nfs_common/mod.rs	partial	fs/nfs_common	6	INDEX	ok	0		Directory aggregator (kind=DIR).		
src/fs/nfs_common/nfs_ssc.rs	complete	fs/nfs_common/nfs_ssc.c	82	PARTIAL	ok	30	P2,P3,P7	Ssc state-machine logic (prepare, open, done) on mock structures; no actual rpc/vfs calls.		
src/fs/nfsd/auth.rs	complete	fs/nfsd/auth.c	162	PARTIAL	ok	40	P3,P4,P7	Export/credential auth logic; Result-based error handling mirrors C errno-check patterns well.		Credential checks use Rust Result/Option idiomatically.
src/fs/nfsd/lockd.rs	complete	fs/nfsd/lockd.c	96	PARTIAL	ok	35	P2,P3,P7	Lockd callback constants and basic dispatch; no actual RPC handler implementations.		
src/fs/nfsd/mod.rs	partial	fs/nfsd	9	INDEX	ok	0		Directory aggregator (kind=DIR).		
src/fs/nfsd/netlink.rs	complete	fs/nfsd/netlink.c	246	SHELL	over	12	P1,P2,P7	Netlink ops and policy tables; no netlink message dispatch or handler logic.	P7: 36 constants asserted via string search only.	
src/fs/nfsd/stats.rs	complete	fs/nfsd/stats.c	102	SHELL	over	22	P1,P2,P7	Stats counter table and seq_printf templates; no accumulation.		
src/fs/nfsd/trace.rs	complete	fs/nfsd/trace.c	31	INDEX	ok	0	P2	Trace compile-unit metadata only.		
src/fs/nls/mod.rs	complete	fs/nls	6	INDEX	ok	0		Directory aggregator (kind=DIR).		
src/fs/nls/nls_koi8_ru.rs	complete	fs/nls/nls_koi8-ru.c	111	SHELL	over	15	P1,P2,P7	Character encoding table (KOI8-RU); no charset conversion logic.		
src/fs/nls/nls_utf8.rs	complete	fs/nls/nls_utf8.c	146	SHELL	over	18	P1,P2,P7	UTF-8 validation table; no actual encoder/decoder.		
src/fs/nsfs.rs	partial	fs/nsfs.c	145	PARTIAL	ok	50	P4,P5,P6	NsCommon + NsOperations vtable, namespace counter, refcount logic (get/put). Real ref-tracking with AtomicUsize.	P6: NsOperations uses unsafe fn pointers; NsCommon uses raw *mut void for polymorphism.	put() return-on-drop pattern cleanly replaces C's conditional free.
src/fs/ntfs/bdev_io.rs	complete	fs/ntfs/bdev-io.c	163	SHELL	over	15	P2,P3	Block-device I/O planning (read/write plan structs and geometry); no actual bdev read/write.		
src/fs/ntfs/mod.rs	partial	fs/ntfs	8	INDEX	ok	0		Directory aggregator (kind=DIR); c_source marked 'no' so likely compatibility stub.		
src/fs/ntfs/quota.rs	complete	fs/ntfs/quota.c	124	SHELL	ok	15	P1,P2,P7	Quota table constants; no quota enforcement logic.		
src/fs/ntfs/sysctl.rs	complete	fs/ntfs/sysctl.c	83	SHELL	ok	12	P1,P2	Sysctl parameters; no handler logic.		
src/fs/ntfs/upcase.rs	complete	fs/ntfs/upcase.c	161	SHELL	ok	15	P1,P2,P7	Unicode uppercase table; no case conversion logic.		
src/fs/ntfs3/mod.rs	partial	fs/ntfs3	5	INDEX	ok	0		Directory aggregator (kind=DIR).		
src/fs/ntfs3/upcase.rs	complete	fs/ntfs3/upcase.c	143	SHELL	over	12	P1,P2,P7	Unicode uppercase table; no case conversion.		
src/fs/nullfs.rs	complete	fs/nullfs.c	89	SHELL	over	18	P1,P2,P3	Null-fs constants and mount logic; no VFS stacking or passthrough ops.		
src/fs/ocfs2/cluster/mod.rs	partial	fs/ocfs2/cluster	5	INDEX	ok	0		Directory aggregator (kind=DIR).		
src/fs/ocfs2/cluster/sys.rs	complete	fs/ocfs2/cluster/sys.c	107	PARTIAL	ok	32	P2,P3,P7	Cluster sys attributes and heartbeat timeout logic; no actual cluster message dispatch.		
src/fs/ocfs2/heartbeat.rs	complete	fs/ocfs2/heartbeat.c	114	PARTIAL	ok	35	P2,P3,P7	Heartbeat slot/region geometry and validity checks; no I/O or timer logic.		
src/fs/ocfs2/mod.rs	partial	fs/ocfs2	7	INDEX	ok	0		Directory aggregator (kind=DIR).		
src/fs/ocfs2/symlink.rs	complete	fs/ocfs2/symlink.c	175	PARTIAL	ok	40	P3,P4,P7	Symlink slow/fast path, fast-link validation, readlink; lacks mmap/extent logic.		Symlink path-branching logic cleanly factored.
src/fs/openat.rs	partial	fs	1446	PARTIAL	ok	35	P4,P5,P6	Large file (1446 lines, 54 fns); openat2/openat entry points with flags, mode handling. SMP/RCU work pending.	P6: 12 unsafe lines, manual flag arithmetic; P11 possible (functions claimed but subset impl).	
src/fs/ops.rs	partial	fs	149	PARTIAL	ok	32	P2,P3,P6	Basic inode/file ops dispatcher skeletons; mostly None/stub implementations.		
src/fs/orangefs/mod.rs	complete	fs/orangefs	5	INDEX	ok	0		Directory aggregator (kind=DIR).		
src/fs/orangefs/symlink.rs	complete	fs/orangefs/symlink.c	35	SHELL	over	0	P1,P7	Constants-only mirror of inode_operations struct; tests check source strings not behavior.		
src/fs/overlayfs/mod.rs	partial	fs/overlayfs	83	INDEX	ok	15	P2,P8	Skeleton filesystem driver; mount succeeds with read-only lower layer, all writes return EROFS.		
src/fs/permission.rs	partial	fs/namei.c	96	PARTIAL	ok	30	P3,P4	Extracts permission checks from namei.c; uses unsafe for cred access; misses LSM edge cases.		
src/fs/pidfd.rs	partial	fs	694	PARTIAL	ok	45	P3,P4,P6	Implements pidfd_open syscall and polling; unsafe for task_struct access; async/poll support present.		
src/fs/pipe.rs	partial	fs/pipe.c	572	PARTIAL	ok	50	P3,P4,P6	Pipe read/write ops with blocking and polling; module exports for Linux integration; 19 unsafe lines.		
src/fs/proc/array.rs	partial	fs/proc/array.c	227	PARTIAL	ok	30	P3	Process status array formatting functions extracted from proc/base.c; minimal stat/status rendering.		
src/fs/proc/base.rs	partial	fs/proc/base.c	481	PARTIAL	ok	35	P3,P4	Builder for procfs base directory with file operations handlers; partial proc/stat and proc/cgroup ops.		
src/fs/proc/bootconfig.rs	complete	fs/proc/bootconfig.c	207	FULL	ok	80	P4,P7	Full /proc/bootconfig implementation with xbc rendering; has allocation failure injection tests.		Nice Result<> for error handling, clean render logic
src/fs/proc/cmdline.rs	complete	fs/proc/cmdline.c	63	FULL	ok	90	P3,P7	Simple cmdline wrapper around storage; claims complete and matches C's proc_show contract.		
src/fs/proc/consoles.rs	partial	fs/proc/consoles.c	171	PARTIAL	ok	40	P2,P3	Console device info formatting; shows formatting and data structures but missing actual console iteration.		
src/fs/proc/cpuinfo.rs	complete	fs/proc/cpuinfo.c	92	FULL	ok	80	P3,P4,P7	CPU info display with vendor/signature extraction; tests check C source strings not cpuinfo format.		
src/fs/proc/devices.rs	complete	fs/proc/devices.c	156	FULL	ok	80	P1,P4,P7	Device table with const seq operations matching C pattern; comprehensive test assertions on seq ops.		Clean const functions for seq_operations pattern
src/fs/proc/fd.rs	partial	fs/proc/fd.c	504	PARTIAL	ok	50	P3,P4	/proc/<pid>/fd directory implementation with symlink ops and readdir; significant fd traversal logic.		
src/fs/proc/generic.rs	partial	fs/proc/generic.c	21	PARTIAL	ok	5	P3	Minimal helper wrapper for adding proc files; 21 lines total, one public function.		
src/fs/proc/inode.rs	partial	fs/proc/inode.c	13	PARTIAL	ok	5	P3	Stub helper for proc inode name extraction; 13 lines, one function.		
src/fs/proc/interrupts.rs	complete	fs/proc/interrupts.c	76	FULL	ok	80	P1,P4,P7	Seq operations for /proc/interrupts with const functions; tests verify interrupt operation structure.		
src/fs/proc/kcore.rs	partial	fs/proc/kcore.c	13	PARTIAL	ok	0	P8	Empty stub for /proc/kcore; returns empty string.		
src/fs/proc/kmsg.rs	complete	fs/proc/kmsg.c	129	FULL	ok	60	P1,P8,P7	Kmsg operations and constants; mostly stubs that defer to syslog subsystem; source-text tests only.	P7 tests only check strings, not actual kmsg read/poll behavior	
src/fs/proc/loadavg.rs	complete	fs/proc/loadavg.c	124	FULL	ok	85	P3,P4,P5	Load average calculation and rendering with snapshot pattern; idiomatic Result<> and snapshot extraction.		Nice Result<> return types, clean snapshot pattern
src/fs/proc/meminfo.rs	partial	fs/proc/meminfo.c	64	PARTIAL	ok	40	P3,P9	Memory info with MemTotal/MemFree wired to real accounting; MemAvailable conservative vs Linux logic.	MemAvailable is conservative estimate, missing Buffers/Cached/vmstat counters	
src/fs/proc/mod.rs	partial	fs/proc	195	INDEX	ok	0	P2,P3	Procfs module aggregator; tests lock syscall surface against systemd probes.		
src/fs/proc/namespaces.rs	complete	fs/proc/namespaces.c	620	FULL	ok	90	P1,P2,P4	Namespace link operations for /proc/<pid>/ns with 10 namespace entries; clean namespace constants.		Clean namespace constants and operation definitions
src/fs/proc/nommu.rs	complete	fs/proc/nommu.c	253	FULL	ok	80	P2,P3,P4	NOMMU memory views with region rendering and vm_flags; comprehensive data structure organization.		
src/fs/proc/page.rs	partial	fs/proc/page.c	77	PARTIAL	ok	40	P3,P4	Page accounting files; implements kpageflags read with PFN lookup; pagetypeinfo stub.		
src/fs/proc/proc_net.rs	partial	fs/proc/proc_net.c	37	PARTIAL	ok	20	P3	Network device listing with dev_show; wraps netdevice iteration; minimal implementation.		
src/fs/proc/proc_sysctl.rs	partial	fs/proc/proc_sysctl.c	1055	PARTIAL	ok	50	P3,P4	Proc sysctl interface with 102 functions; implements file/mqueue/kernel/vm sysctls; large complex file.		
src/fs/proc/proc_tty.rs	complete	fs/proc/proc_tty.c	376	FULL	ok	80	P2,P4	TTY driver info and registration with plan structures; implements tty directory creation and driver registration.		
src/fs/proc/root.rs	partial	fs/proc/root.c	286	PARTIAL	ok	70	P3,P4	Root procfs directory population; populates main proc files and directories; dynamic pid lookup.		
src/fs/proc/self.rs	complete	fs/proc/self.c	198	FULL	ok	85	P1,P2,P4	/proc/self symlink handling with allocation/deallocation logic; clean inode setup report structure.		
src/fs/proc/softirqs.rs	complete	fs/proc/softirqs.c	83	FULL	ok	85	P1,P4,P7	Softirq display with SOFTIRQ_NAMES constant table; clean rendering of softirq CPU table.		Clean rendering of softirq table
src/fs/proc/stat.rs	complete	fs/proc/stat.c	346	FULL	ok	80	P1,P2,P4	CPU stat display with snapshot structure; good data structure organization; implements stat rendering.		
src/fs/proc/swaps.rs	partial	mm/swapfile.c	11	PARTIAL	ok	40	P3	Swap info display stub; wraps crate::mm::swap::proc_swaps; minimal wrapper function.		
src/fs/proc/task_mmu.rs	partial	fs/proc/task_mmu.c	1081	PARTIAL	ok	60	P3,P4,P6	MMU memory files (pagemap, maps, smaps, mem) with file operations; 1081 lines, 40 unsafe lines.	P9 - unsafe pointer arithmetic in pagemap encoding may diverge from C	
src/fs/proc/task_nommu.rs	complete	fs/proc/task_nommu.c	597	FULL	ok	85	P1,P2,P4	NOMMU memory files with region/vma snapshots; comprehensive data structure for memory mapping display.		
src/fs/proc/thread_self.rs	complete	fs/proc/thread_self.c	193	FULL	ok	85	P1,P4,P7	/proc/thread-self link with tgid/pid formatting; good Result<> error handling; source-text tests.		
src/fs/proc/uptime.rs	complete	fs/proc/uptime.c	95	FULL	ok	85	P3,P4,P7	Uptime display with snapshot pattern; clean render_uptime function; tests verify C source strings.		
src/fs/proc/util.rs	complete	fs/proc/util.c	270	FULL	ok	85	P3,P4	Shared procfs formatting helpers; isolates ProcStatusView and display utilities; 270 lines of shared logic.		Good isolation of shared utilities
src/fs/proc/version.rs	complete	fs/proc/version.c	124	FULL	ok	85	P1,P4,P7	Version display with ProcDirEntry structure; integrates with linux_proc_banner; comprehensive test coverage.		
src/fs/proc/vmcore.rs	partial	fs/proc/vmcore.c	13	PARTIAL	ok	0	P8	Empty stub for /proc/vmcore; returns empty string; no implementation.		
src/fs/proc_namespace.rs	complete	fs/proc_namespace.c	142	FULL	ok	85	P3,P4,P7	Mount namespace renderers for /proc/*/mount*; implements mounts/mountinfo/mountstats rendering.		
src/fs/procfs_abi.rs	partial	fs/proc/generic.c	219	PARTIAL	ok	40	P6,P8	Opaque proc registration ABI for Linux modules; FFI stubs for proc_create/proc_mkdir; 35 unsafe lines.	P9 - FFI stubs may not fully match module expectations; silent acceptance vs explicit unsupported ops	
src/fs/pstore/mod.rs	partial	fs/pstore	5	INDEX	ok	0	P2	Pstore module aggregator; 5 lines total, skeleton implementation.		
src/fs/pstore/pmsg.rs	complete	fs/pstore/pmsg.c	64	SHELL	over	5	P1,P3,P7	write_pmsg_result extracts pure logic; test embeds C source strings only.		
src/fs/qnx4/bitmap.rs	complete	fs/qnx4/bitmap.c	74	SHELL	ok	15	P2,P3,P7	Data shape + qnx4_count_free_blocks helper; no kernel VFS plumbing (sb_bread abstracted).		
src/fs/qnx4/dir.rs	complete	fs/qnx4/dir.c	129	SHELL	ok	15	P2,P3,P7	Structs and inode-math helpers; readdir/emit logic is pure, no dir_emit kernel call.		
src/fs/qnx4/mod.rs	partial	fs/qnx4	7	INDEX	ok	0		Module index for qnx4; aggregator only.		
src/fs/qnx4/namei.rs	complete	fs/qnx4/namei.c	101	SHELL	ok	10	P3,P7	Lookup helpers (qnx4_match, qnx4_lookup_ino) extracted as pure functions; no d_splice_alias.		
src/fs/qnx6/mod.rs	partial	fs/qnx6	5	INDEX	ok	0		Module index; no logic.		
src/fs/qnx6/namei.rs	complete	fs/qnx6/namei.c	78	SHELL	ok	10	P1,P3,P7	Constants + qnx6_lookup_outcome struct logic; no actual inode lookup, just error checking.		
src/fs/quota/mod.rs	partial	fs/quota	5	INDEX	ok	0		Module index.		
src/fs/quota/netlink.rs	complete	fs/quota/netlink.c	114	SHELL	ok	8	P1,P2,P3,P7	Genl attrs + dev major/minor extraction; no netlink send/receive kernel code.		
src/fs/ramfs/file_mmu.rs	complete	fs/ramfs/file-mmu.c	70	SHELL	over	12	P1,P7	Operation table mapping only; no actual read/write/mmap logic (delegated to ram_file_read).		
src/fs/ramfs/file_nommu.rs	complete	fs/ramfs/file-nommu.c	656	SHELL	over	18	P1,P2,P7	Rich struct definitions + tables; actual setattr/mmap logic extracted as planning shapes, not behaviors.		
src/fs/ramfs/mod.rs	complete	fs/ramfs	536	SHELL	over	8	P1,P2,P7	Module aggregator; has some ramfs core logic (write_begin, truncate planning) but no VFS integration.	Truncate logic may diverge from C on failure paths.	
src/fs/read_write.rs	partial	fs/read_write.c	640	PARTIAL	ok	35	P3,P4,P5,P7	llseek helpers (setpos, compute) + vfs_ wrappers have real logic; SEEK_* logic preserved; many stubs remain (vfs_read/vfs_write delegate).		
src/fs/romfs/mmap_nommu.rs	complete	fs/romfs/mmap-nommu.c	148	SHELL	ok	5	P2,P3	Constants + helper; no actual mmap implementation (C has complex page logic).		
src/fs/romfs/mod.rs	partial	fs/romfs	5	INDEX	ok	0		Module index.		
src/fs/select.rs	partial	fs/select.c	457	PARTIAL	ok	30	P3,P4,P5	PollTable + poll_wait/poll_mask logic; real event handling; lacks epoll depth (eventpoll is separate).		
src/fs/seq_file_abi.rs	partial	fs/seq_file.c	165	STUB	under	2	P8	ABI stubs only—seq_open/seq_read/seq_lseek return 0/no-op; these are module exports, not implementations.	No buffering, no actual seq-file iteration support.	
src/fs/signalfd.rs	partial	fs/signalfd.c	467	PARTIAL	ok	25	P2,P3,P4,P5	signalfd_read/poll logic present; signal mask handling; lacks full signal delivery plumbing (C has more kernel callbacks).		
src/fs/smb/client/asn1.rs	complete	fs/smb/client/asn1.c	100	SHELL	ok	8	P1,P3,P7	ASN1 callbacks; pure OID/mech dispatch; no BER decoder logic (abstracted to asn1_ber_decoder_result).		
src/fs/smb/client/cifsroot.rs	complete	fs/smb/client/cifsroot.c	168	PARTIAL	ok	40	P3,P4,P5	IPv4 parsing + SMB root setup parsing with real logic; good Rust idioms (Option, saturating_add); closely tracks C flow.		
src/fs/smb/client/dns_resolve.rs	complete	fs/smb/client/dns_resolve.c	396	SHELL	over	8	P1,P2	Constants + DNS query setup structs; no actual DNS lookup or socket I/O (kernel integration missing).		
src/fs/smb/client/export.rs	complete	fs/smb/client/export.c	101	SHELL	ok	10	P1,P2,P7	Export helpers + ACL parsing shape; pure data transform; no VFS callback dispatch.		
src/fs/smb/client/mod.rs	partial	fs/smb/client	15	INDEX	ok	0		Module index.		
src/fs/smb/client/netlink.rs	complete	fs/smb/client/netlink.c	146	SHELL	ok	5	P1,P7	Netlink attribute mapping; no genl_multicast or actual message send.		
src/fs/smb/client/smb1debug.rs	complete	fs/smb/client/smb1debug.c	43	SHELL	ok	2	P1	Debug macro expansion only; no real SMB1 protocol logic.		
src/fs/smb/client/smb1maperror_test.rs	complete	fs/smb/client/smb1maperror_test.c	105	CONSTS	ok	0	P1,P7	Test-only error code constants and assertions; no product code.		
src/fs/smb/client/smb2maperror_test.rs	complete	fs/smb/client/smb2maperror_test.c	95	CONSTS	ok	0	P1,P7	SMB2 error map; test constants only.		
src/fs/smb/client/smbencrypt.rs	complete	fs/smb/client/smbencrypt.c	105	SHELL	ok	8	P3,P7	Crypto operation helpers; pure data processing; no actual encryption engine called.		
src/fs/smb/client/trace.rs	complete	fs/smb/client/trace.c	35	CONSTS	ok	0	P1	TRACEPOINT stub; no actual trace logic.		
src/fs/smb/client/unc.rs	complete	fs/smb/client/unc.c	161	PARTIAL	ok	25	P3,P4,P5	UNC path parsing + mount setup; real logic for path canonicalization and validation; idiomatic Option/Result usage.		
src/fs/smb/mod.rs	partial	fs/smb	7	INDEX	ok	0		Module index.		
src/fs/smb/server/mgmt/ksmbd_ida.rs	complete	fs/smb/server/mgmt/ksmbd_ida.c	133	PARTIAL	ok	20	P2,P3,P4	Allocation ID manager; tracks slot management; real allocation logic with error cases.		
src/fs/smb/server/mgmt/mod.rs	partial	fs/smb/server/mgmt	6	INDEX	ok	0		Module index.		
src/fs/smb/server/mgmt/user_config.rs	complete	fs/smb/server/mgmt/user_config.c	157	SHELL	ok	12	P2,P3	User config struct + validation helpers; no actual auth/session plumbing.		
src/fs/smb/server/mod.rs	partial	fs/smb/server	5	INDEX	ok	0		Module index.		
src/fs/smb/smbdirect/debug.rs	complete	fs/smb/smbdirect/debug.c	84	SHELL	ok	5	P1	Debug macros/constants only; no RDMA protocol logic.		
src/fs/smb/smbdirect/mod.rs	partial	fs/smb/smbdirect	5	INDEX	ok	0		Module index (marked FILE but is empty mod).		
src/fs/squashfs/decompressor_multi_percpu.rs	complete	fs/squashfs/decompressor_multi_percpu.c	326	PARTIAL	ok	35	P2,P3,P4,P5	Per-CPU decompressor pool logic; real synchronization; decompression calls abstracted.		
src/fs/squashfs/decompressor_single.rs	complete	fs/squashfs/decompressor_single.c	258	PARTIAL	ok	30	P3,P4,P5	Single decompressor alloc/use/free; real decompressor lifecycle; actual compression not handled.		
src/fs/squashfs/file_cache.rs	complete	fs/squashfs/file_cache.c	176	SHELL	ok	15	P2,P3,P7	Readpage outcome tracing; pure state machine; no actual cache ops (squashfs_copy_cache, squashfs_cache_put abstracted).		
src/fs/squashfs/fragment.rs	complete	fs/squashfs/fragment.c	144	SHELL	ok	12	P1,P3,P7	Fragment index math + block_size validation; pure calcs; no metadata read (abstracted).		
